#cod_section,# names,#name_section,#geo+lat,#geo+lon
TN0000000000511,RN7: Nationale no 7,RN7,621816.080988,2027105.73739
TN0000000000512,,,619745.03749,2026766.35661
TN0000000000513,,,619839.71335,2027198.42481
TN0000000000514,,,792815.948994,2026476.53191
TN0000000000515,Departementale,RD41,791960.020808,2027318.38476
TN0000000000517,Departementale,,791942.029025,2027385.58938
TN0000000000518,Departementale,,792410.997067,2027471.00444
TN0000000000519,,,792946.557179,2026458.27708
TN0000000000520,,,619462.275104,2026467.65953
TN0000000000521,,,619839.71335,2027198.42481
TN0000000000522,,,583096.291986,2024988.65332
TN0000000000523,,,762849.002205,2028379.99893
TN0000000000524,Departementale,,797921.99956,2025954.00315
TN0000000000525,,,763479.06685,2028560.55825
TN0000000000527,,,764475.997981,2028179.99996
TN0000000000528,Departementale,RD81,840603.998993,2024733.00134
TN0000000000529,,,847356.001121,2028581.99827
TN0000000000530,,,629321.002657,2028777.55665
TN0000000000531,Departementale,RD41,796698.069167,2028446.71304
TN0000000000532,,,841081.588493,2028765.42946
TN0000000000533,,,619462.275104,2026467.65953
TN0000000000534,,,796698.069167,2028446.71304
TN0000000000535,,,762849.002205,2028379.99893
TN0000000000536,Departementale,RD24,642963.472041,2029195.75271
TN0000000000540,,,621816.080988,2027105.73739
TN0000000000541,,,624307.002906,2029578.00119
TN0000000000542,,,672727.010547,2029587.20273
TN0000000000543,Departementale,RD81,840902.031112,2028876.07776
TN0000000000544,,,763479.06685,2028560.55825
TN0000000000545,,,629321.002657,2028777.55665
TN0000000000546,,,634621.148875,2030063.64086
TN0000000000925,,,836877.235999,2030062.34535
TN0000000000926,,,839707.574481,2029602.27864
TN0000000000927,RN2: Nationale no 2,RN2,681349.77244,2026280.98018
TN0000000000928,RN7: Nationale no 7,RN7,619802.997932,2030152.99818
TN0000000000929,,,619562.235474,2027581.01222
TN0000000000996,,,671084.00243,2041098.00049
TN0000000000997,,,791773.997236,2039410.00421
TN0000000000998,,,787398.331548,2041249.9996
TN0000000000999,,,640027.249334,2041626.1531
TN0000000001000,,,747525.105804,2041686.5477
TN0000000001002,RN2: Nationale no 2,RN2,747234.620639,2041726.18153
TN0000000001003,RN2: Nationale no 2,RN2,735564.89386,2038127.4934
TN0000000001001,,,714222.168756,2038258.74699
TN0000000001005,,,784459.001503,2041774.00283
TN0000000001006,RN4: Nationale no 4,RN4 (Route de l'AmitiΘ),749725.996297,2041803.99683
TN0000000001007,RN2: Nationale no 2,RN2,747525.105804,2041686.5477
TN0000000001008,,,638015.998059,2041835.00059
TN0000000001009,RN7: Nationale no 7,RN7,614074.997242,2041960.00489
TN0000000001010,,,787398.331548,2041249.9996
TN0000000001011,,,638015.998059,2041835.00059
TN0000000001012,,,786792.282872,2042012.1596
TN0000000001013,,,640027.249334,2041626.1531
TN0000000001014,,,779995.995881,2042162.00364
TN0000000001016,,,779995.995881,2042162.00364
TN0000000001018,,,786792.282872,2042012.1596
TN0000000001020,RN2: Nationale no 2,RN2,749725.996297,2041803.99683
TN0000000000547,,,749886.497953,2042295.4964
TN0000000000548,,,747234.620639,2041726.18153
TN0000000000549,,,748985.000154,2042368.00235
TN0000000001015,,,641096.471671,2042490.87915
TN0000000000551,Departementale,RD24,646799.46716,2033692.20212
TN0000000000552,,,784459.001503,2041774.00283
TN0000000000553,,,797739.000597,2039682.99847
TN0000000000554,,,751573.997268,2042525.99983
TN0000000000555,,,751776.003845,2042464.00227
TN0000000000556,,,779961.000765,2042218.00263
TN0000000000557,,,779961.000765,2042218.00263
TN0000000000558,,,786391.002917,2042256.00476
TN0000000000559,,,641097.263174,2042736.37909
TN0000000000560,,,641096.471671,2042490.87915
TN0000000000561,,,795696.001382,2042506.00357
TN0000000000562,,,796202.911506,2043128.14458
TN0000000000563,,,557946.567728,2043182.41818
TN0000000000564,Departementale,RD72,557946.567728,2043182.41818
TN0000000000565,,,627280.855161,2043309.32291
TN0000000000566,,,755202.003673,2043355.00107
TN0000000000568,,,755766.003331,2042004.99579
TN0000000000569,,,754756.002521,2043452.00156
TN0000000000570,RN7: Nationale no 7,RN7,610128.825358,2043537.00884
TN0000000000571,,,610128.825358,2043537.00884
TN0000000000572,,,777219.00201,2043572.8115
TN0000000000573,,,779603.738319,2042625.09438
TN0000000000574,,,792044.996794,2042518.00129
TN0000000000575,RN2: Nationale no 2,RN2,749886.497953,2042295.4964
TN0000000000576,,,749974.532383,2043807.18365
TN0000000000577,Departementale,RD71,614074.997242,2041960.00489
TN0000000000578,,,777219.00201,2043572.8115
TN0000000001182,,,748985.000154,2042368.00235
TN0000000001183,,,747424.062715,2042481.7267
TN0000000001184,,,747699.737364,2043851.0711
TN0000000001185,,,748893.032068,2043837.40178
TN0000000001186,,,785891.997459,2043878.0045
TN0000000001187,,,558032.688626,2043932.01232
TN0000000001188,,,557985.306594,2043939.82838
TN0000000001189,,,557985.306594,2043939.82838
TN0000000001190,,,557915.056634,2043853.67835
TN0000000001191,,,557934.386169,2043950.73204
TN0000000001192,,,557885.913594,2043957.82212
TN0000000001193,,,557885.913594,2043957.82212
TN0000000001194,,,557802.000378,2043962.9975
TN0000000001195,Departementale,RD72,557835.012727,2043963.84377
TN0000000001196,,,557835.012727,2043963.84377
TN0000000001197,,,558036.765249,2043980.6789
TN0000000001198,,,557994.960898,2043987.00213
TN0000000001199,,,558036.765249,2043980.6789
TN0000000001200,,,755202.003673,2043355.00107
TN0000000001201,,,557934.386169,2043950.73204
TN0000000001202,,,557994.960898,2043987.00213
TN0000000001203,,,557896.430201,2044006.58709
TN0000000001204,,,557945.439245,2043996.25295
TN0000000001205,,,558040.418836,2044025.43022
TN0000000001206,,,558001.418875,2044038.00196
TN0000000001207,,,558040.418836,2044025.43022
TN0000000001208,,,557945.439245,2043996.25295
TN0000000001209,,,558001.418875,2044038.00196
TN0000000001210,,,557905.924131,2044059.19144
TN0000000001211,,,557956.782558,2044047.95158
TN0000000001212,Departementale,,557812.270556,2044067.96055
TN0000000001213,,,557905.924131,2044059.19144
TN0000000001214,,,558032.688626,2043932.01232
TN0000000001215,,,558884.492273,2044072.48916
TN0000000001216,,,558702.999063,2044078.00386
TN0000000001251,,,795550.998285,2045636.99628
TN0000000001252,,,795798.00241,2045618.0006
TN0000000001253,RN2: Nationale no 2,RN2,750042.999457,2045318.00136
TN0000000001254,,,675026.823285,2045710.10168
TN0000000001255,Departementale,RD21,675026.823285,2045710.10168
TN0000000001245,,,791233.024315,2044697.99801
TN0000000001257,,,750057.001258,2045700.00302
TN0000000001258,,,755665.449773,2043989.02812
TN0000000001259,,,755869.273268,2045844.46945
TN0000000001260,Departementale,RD21,674760.890558,2045973.85586
TN0000000001261,,,783452.487844,2045981.57649
TN0000000001262,,,783452.487844,2045981.57649
TN0000000001263,,,674760.890558,2045973.85586
TN0000000001264,Departementale,RD21,674757.420227,2046121.15367
TN0000000001265,RN2: Nationale no 2,RN2,750057.001258,2045700.00302
TN0000000001266,,,754756.002521,2043452.00156
TN0000000001267,,,754683.865236,2046419.63542
TN0000000001268,,,791438.004065,2045733.99678
TN0000000001269,,,791438.004065,2045733.99678
TN0000000001270,,,674757.420227,2046121.15367
TN0000000001271,,,794738.997055,2045663.00128
TN0000000001272,,,794708.000526,2046861.99727
TN0000000001273,,,794836.001072,2046853.99872
TN0000000001274,,,654549.101174,2046950.94602
TN0000000001275,,,758412.003534,2044836.99942
TN0000000001276,RN2: Nationale no 2,RN2,750087.608588,2046288.74678
TN0000000001277,,,753296.002364,2045501.00404
TN0000000001278,,,782003.999393,2047133.00191
TN0000000001279,,,782003.999393,2047133.00191
TN0000000000930,RN7: Nationale no 7,RN7,619373.808251,2030234.15668
TN0000000000538,,,631995.848229,2029339.73313
TN0000000000933,,,619802.997932,2030152.99818
TN0000000000934,RN2: Nationale no 2,RN2,683924.002457,2030120.0048
TN0000000000935,,,634621.148875,2030063.64086
TN0000000000936,RN2: Nationale no 2,RN2,684808.069195,2030326.42576
TN0000000000937,,,685050.397252,2030411.81246
TN0000000000938,,,836877.235999,2030062.34535
TN0000000000939,RN2: Nationale no 2,RN2,685050.397252,2030411.81246
TN0000000000940,,,811633.997613,2024654.99711
TN0000000000941,,,840902.031112,2028876.07776
TN0000000000942,,,797591.0034,2029543.00235
TN0000000000943,RN2: Nationale no 2,RN2,685155.123265,2030442.57508
TN0000000000944,,,686166.600882,2030903.89017
TN0000000000945,,,808152.531155,2030646.44415
TN0000000000947,,,812317.998883,2030045.00035
TN0000000000948,,,809158.364398,2030949.57067
TN0000000000949,,,809158.364398,2030949.57067
TN0000000000950,,,830287.776576,2031120.04425
TN0000000000951,,,629271.997524,2031127.99977
TN0000000000952,,,598576.001067,2031230.99863
TN0000000000953,,,835316.429011,2030260.42688
TN0000000000954,,,672727.010547,2029587.20273
TN0000000000955,,,829312.997166,2031572.99937
TN0000000000957,,,669368.998626,2032088.00426
TN0000000000958,,,667906.821689,2032700.82579
TN0000000000959,RN4: Nationale no 4,RN4 (Route de l'AmitiΘ),755272.002707,2032731.00363
TN0000000000960,,,757845.372573,2031918.38066
TN0000000000961,,,830287.776576,2031120.04425
TN0000000000963,,,667762.996947,2033320.00379
TN0000000000964,,,669368.998626,2032088.00426
TN0000000000965,RN2: Nationale no 2,RN2,686166.600882,2030903.89017
TN0000000000966,Departementale,RD22,698100.927721,2020455.08208
TN0000000000967,Departementale,RD24,646799.46716,2033692.20212
TN0000000000968,,,667906.821689,2032700.82579
TN0000000000969,,,666821.997725,2034095.99564
TN0000000000970,RN4: Nationale no 4,RN4 (Route de l'AmitiΘ),754576.835709,2034588.37532
TN0000000000971,,,754564.505314,2034633.63748
TN0000000000972,,,730487.548044,2034681.09031
TN0000000000973,,,791942.029025,2027385.58938
TN0000000000974,,,730550.067402,2035006.5747
TN0000000000975,,,730487.548044,2034681.09031
TN0000000000976,Departementale,,557999.723607,2035016.84195
TN0000000000977,,,557999.723607,2035016.84195
TN0000000000978,,,754812.997787,2035269.9968
TN0000000000979,,,666821.997725,2034095.99564
TN0000000000980,,,730747.996379,2035379.00459
TN0000000000981,,,730797.371544,2035569.62326
TN0000000000982,,,730182.999275,2035737.00163
TN0000000000983,,,759219.997962,2035791.00084
TN0000000000984,RN4: Nationale no 4,RN4 (Route de l'AmitiΘ),749678.313271,2035853.73162
TN0000000000985,,,749678.313271,2035853.73162
TN0000000000986,,,809750.642446,2031033.06829
TN0000000000988,,,694440.999508,2036597.99626
TN0000000001120,,,694206.998759,2035002.00112
TN0000000001121,Departementale,RD81,839707.574481,2029602.27864
TN0000000001123,,,691065.003235,2036208.99506
TN0000000001126,,,697123.999498,2036809.00313
TN0000000001127,,,695871.255811,2037407.35758
TN0000000001128,,,691065.003235,2036208.99506
TN0000000001129,,,689828.001992,2036841.99709
TN0000000001131,,,832089.001805,2036602.99542
TN0000000001132,RN2: Nationale no 2,RN2,716455.846098,2037554.83102
TN0000000001130,,,716455.846098,2037554.83102
TN0000000001134,RN2: Nationale no 2,RN2,734059.507345,2038020.60879
TN0000000001135,,,730797.371544,2035569.62326
TN0000000001136,RN2: Nationale no 2,RN2,731701.80829,2038192.11131
TN0000000001137,RN2: Nationale no 2,RN2,714222.168756,2038258.74699
TN0000000001138,RN2: Nationale no 2,RN2,713012.999398,2038265.99706
TN0000000001139,,,713012.999398,2038265.99706
TN0000000001140,RN2: Nationale no 2,RN2,706244.001956,2038406.99824
TN0000000001142,,,735564.89386,2038127.4934
TN0000000001143,,,735812.997915,2038851.99745
TN0000000001144,,,720387.930321,2038024.62987
TN0000000001145,,,735612.36136,2038873.64732
TN0000000001146,,,720053.000311,2020245.50469
TN0000000001147,RN2: Nationale no 2,RN2,720387.930321,2038024.62987
TN0000000001148,RN2: Nationale no 2,RN2,725973.295773,2038928.55479
TN0000000001149,,,725973.295773,2038928.55479
TN0000000001150,,,664325.997239,2039085.00036
TN0000000001151,RN2: Nationale no 2,RN2,700815.286451,2033648.46448
TN0000000001152,,,657998.004329,2038935.00084
TN0000000001153,,,724904.999693,2038882.00162
TN0000000001154,,,725841.001122,2039024.00279
TN0000000001155,,,725476.510905,2039314.31956
TN0000000001156,,,725841.001122,2039024.00279
TN0000000001157,RN2: Nationale no 2,RN2,703210.188499,2039403.33697
TN0000000001217,,,558053.698565,2044103.92183
TN0000000001218,,,557917.173372,2044136.67758
TN0000000001219,Departementale,RD24,641097.263174,2042736.37909
TN0000000001220,,,559618.996214,2044181.00351
TN0000000001221,RN7: Nationale no 7,RN7,609625.003603,2044245.99986
TN0000000001222,,,609625.003603,2044245.99986
TN0000000001223,,,791131.002555,2043709.99872
TN0000000001224,,,751664.193224,2044586.98515
TN0000000001225,,,791131.002555,2043709.99872
TN0000000001226,,,795696.001382,2042506.00357
TN0000000001227,,,791318.999899,2044636.00046
TN0000000001228,,,789808.038049,2044454.93322
TN0000000001229,,,791233.024315,2044697.99801
TN0000000001230,,,558884.492273,2044072.48916
TN0000000001231,RN2: Nationale no 2,RN2,749974.532383,2043807.18365
TN0000000001232,,,785444.998469,2044771.00249
TN0000000001233,,,750051.995837,2044762.00513
TN0000000001234,,,785444.998469,2044771.00249
TN0000000001235,,,798387.997362,2044979.00059
TN0000000001236,,,755665.449773,2043989.02812
TN0000000001237,,,747747.999888,2045103.99511
TN0000000001238,RN2: Nationale no 2,RN2,750051.995837,2044762.00513
TN0000000001239,,,750043.075341,2045300.81399
TN0000000001240,RN2: Nationale no 2,RN2,750043.075341,2045300.81399
TN0000000001241,,,747699.737364,2043851.0711
TN0000000001246,,,748371.65897,2045539.96254
TN0000000001247,,,748371.65897,2045539.96254
TN0000000001248,,,795655.002811,2045508.00298
TN0000000001250,,,794738.997055,2045663.00128
TN0000000003102,,,822931.002699,2161492.00462
TN0000000003103,,,776395.710273,2160931.94429
TN0000000003104,,,827229.000554,2161123.99948
TN0000000003105,,,744790.00488,2154883.1521
TN0000000003106,RN3: Nationale no 3,RN3,789931.654916,2163048.62605
TN0000000003107,,,789931.654916,2163048.62605
TN0000000003108,,,828108.373817,2162808.48885
TN0000000003109,,,828108.373817,2162808.48885
TN0000000003284,,,795195.258607,2172010.03862
TN0000000003285,,,795217.000789,2171981.49972
TN0000000003286,,,722050.428151,2171852.78551
TN0000000003287,RN6: Nationale no 6,RN6,812746.997093,2172058.00387
TN0000000003288,,,815487.000368,2168077.00409
TN0000000003289,RN3: Nationale no 3,RN3,796548.003149,2172064.00283
TN0000000003290,,,812247.999849,2172081.99911
TN0000000003291,RN6: Nationale no 6,RN6,812342.065506,2171971.67351
TN0000000003292,Departementale,RD12,703851.282164,2171904.0392
TN0000000003293,,,718222.687978,2172098.79122
TN0000000003294,,,718503.997613,2171743.99735
TN0000000003295,,,811472.997626,2172125.00059
TN0000000003296,,,795172.919131,2172135.9107
TN0000000003297,,,795349.761893,2172135.97778
TN0000000003298,,,795217.000789,2171981.49972
TN0000000003299,,,796548.003149,2172064.00283
TN0000000003300,,,722717.532286,2172036.65245
TN0000000003301,,,811973.603692,2171969.47287
TN0000000003302,RN6: Nationale no 6,RN6,812247.999849,2172081.99911
TN0000000003555,,,831610.000625,2177860.00316
TN0000000003556,Departementale,RD53,743812.002545,2176673.0043
TN0000000003646,,,812587.003157,2180304.99521
TN0000000003647,,,812709.000445,2180311.00394
TN0000000003648,,,834668.927828,2179497.35927
TN0000000003649,,,812751.751979,2180150.74637
TN0000000003650,,,780911.696536,2180360.77046
TN0000000003651,RN6: Nationale no 6,RN6,797864.173871,2180162.42725
TN0000000003652,,,798171.997394,2180312.00393
TN0000000003653,,,667326.000194,2180386.99861
TN0000000001328,,,774457.99662,2048018.00214
TN0000000001329,,,774697.576614,2048218.47324
TN0000000001330,,,756540.628676,2047059.54369
TN0000000001331,,,778015.865131,2047921.039
TN0000000001320,,,783365.479219,2048203.33532
TN0000000001334,,,749768.53426,2048186.45325
TN0000000001335,Departementale,RD81,832089.001805,2036602.99542
TN0000000001337,,,783365.479219,2048203.33532
TN0000000001338,,,776165.297399,2048469.29015
TN0000000001339,,,752046.231849,2048526.46828
TN0000000001340,RN2: Nationale no 2,RN2,751334.067971,2047743.93318
TN0000000001341,,,749768.53426,2048186.45325
TN0000000001342,,,750324.999481,2048218.00111
TN0000000001343,,,820050.003324,2048416.00069
TN0000000001344,RN8: Nationale no 8,RN8,820041.996567,2048618.99943
TN0000000001345,,,795307.003709,2048261.0024
TN0000000001346,,,762990.943924,2048671.87427
TN0000000001347,,,762990.943924,2048671.87427
TN0000000001348,,,786386.444978,2048714.84954
TN0000000001349,,,786434.508012,2048716.12236
TN0000000001350,,,776165.297399,2048469.29015
TN0000000001382,,,786386.444978,2048714.84954
TN0000000001383,,,786293.704947,2049248.81276
TN0000000001384,,,776165.297399,2048469.29015
TN0000000001385,,,786875.34513,2049040.99146
TN0000000001386,,,786875.34513,2049040.99146
TN0000000001387,,,787113.611038,2049295.01976
TN0000000001388,,,787884.003494,2049212.99896
TN0000000001389,,,786648.986973,2049233.76814
TN0000000001390,,,786885.209289,2049305.90836
TN0000000001391,,,786538.00169,2049328.99494
TN0000000001392,,,786647.724714,2049325.99067
TN0000000001393,,,789112.997198,2049091.00362
TN0000000001394,,,788223.99623,2049409.99855
TN0000000001395,,,786645.997371,2049411.99794
TN0000000001396,,,786647.724714,2049325.99067
TN0000000001397,,,787113.611038,2049295.01976
TN0000000001398,,,788059.452178,2049312.14924
TN0000000001399,,,786417.999686,2049423.99566
TN0000000001400,,,786293.704947,2049248.81276
TN0000000001401,,,786303.974734,2049429.47301
TN0000000001402,,,788059.452178,2049312.14924
TN0000000001403,,,785952.049996,2049442.99447
TN0000000001404,,,785952.049996,2049442.99447
TN0000000001405,,,786812.918084,2049480.50354
TN0000000001406,,,786303.974734,2049429.47301
TN0000000001407,,,786307.077966,2049505.85413
TN0000000001408,,,786909.140181,2049523.76808
TN0000000001409,,,786885.209289,2049305.90836
TN0000000001411,,,788223.99623,2049409.99855
TN0000000001467,,,775570.691389,2050443.12858
TN0000000001465,,,588890.858147,2049839.68128
TN0000000001469,,,778501.997271,2049682.00318
TN0000000001473,,,792376.346363,2050287.63762
TN0000000001474,,,793283.782881,2050037.76731
TN0000000001477,,,802686.042352,2050547.10866
TN0000000001478,,,802702.864189,2050548.18277
TN0000000001479,,,802702.864189,2050548.18277
TN0000000001480,,,802891.776836,2050569.34976
TN0000000001481,,,802842.034962,2042259.24685
TN0000000001482,,,780766.120787,2050632.27201
TN0000000001483,,,775806.002509,2050637.99872
